,Lane,Vehicle Type,Vehicle Class,GVW,Axle Number,Axle Spacing,Axle Weight,Speed,Gap Time,Hour,Minute,Second,Cumulative Gap Time
168,1.0,HDV,8.0,5804.947512512905,2.0,[613.7681281954556],"[2108.8106641071113, 3696.1368484057934]",78.83026810434775,1.4108279231433019,0.0,5.0,18.609097160964325,318.6090971609643
169,1.0,HDV,8.0,10666.93865478395,3.0,"[520.6416597325448, 374.9729590159109]","[3829.557240429002, 2918.085524704965, 3919.2958896499817]",63.761253297248736,4.750435018277424,0.0,5.0,23.35953217924174,323.35953217924174
170,1.0,Private Car,2.0,0.0,0.0,0,0,66.97409651164243,0.3376689220048822,0.0,5.0,23.697201101246606,323.6972011012466
171,1.0,HDV,3.0,20055.752221016373,2.0,[307.11969979012287],"[14210.177742719769, 5845.574478296607]",65.41813806554069,0.06711697808237108,0.0,5.0,23.764318079328973,323.764318079329
172,1.0,Motorbike,1.0,0.0,0.0,0,0,68.553650829012,2.6197266046334553,0.0,5.0,26.38404468396243,326.38404468396243
173,1.0,HDV,8.0,26867.575753938203,2.0,[390.1364167800968],"[23346.164322747187, 3521.4114311910193]",62.320563671730596,0.2358617232703981,0.0,5.0,26.619906407232804,326.6199064072328
174,1.0,Motorbike,1.0,0.0,0.0,0,0,70.24132995457559,1.395197827300077,0.0,5.0,28.015104234532885,328.0151042345329
175,1.0,Motorbike,1.0,0.0,0.0,0,0,71.62743251192536,2.670594343871838,0.0,5.0,30.685698578404697,330.6856985784047
176,1.0,Motorbike,1.0,0.0,0.0,0,0,70.21861643950409,1.276825981413049,0.0,5.0,31.962524559817723,331.9625245598177
177,1.0,Private Car,2.0,0.0,0.0,0,0,60.25958937185941,3.716017677050064,0.0,5.0,35.67854223686777,335.67854223686777
178,1.0,Private Car,2.0,0.0,0.0,0,0,75.55564092180073,0.0,0.0,5.0,35.67854223686777,335.67854223686777
179,1.0,Motorbike,1.0,0.0,0.0,0,0,71.63538910281832,0.0,0.0,5.0,35.67854223686777,335.67854223686777
180,1.0,HDV,9.0,23839.7035681221,2.0,[493.7972531546556],"[15134.18810881022, 8705.51545931188]",71.65080858819802,0.21002330855624138,0.0,5.0,35.888565545424,335.888565545424
181,1.0,Private Car,2.0,0.0,0.0,0,0,68.56933855597802,1.539445640362056,0.0,5.0,37.42801118578603,337.42801118578603
182,1.0,HDV,8.0,19127.677983443646,3.0,"[481.29857539784444, 161.8580551536182]","[3698.7785891016097, 8070.013307185762, 7358.8860871562765]",60.2374431146071,1.4187189215018778,0.0,5.0,38.8467301072879,338.8467301072879
183,1.0,HDV,8.0,29688.402744730585,2.0,[240.01252018535487],"[10839.47185137364, 18848.93089335694]",81.60171267401915,2.6947784669054546,0.0,5.0,41.54150857419336,341.54150857419336
184,1.0,Private Car,2.0,0.0,0.0,0,0,66.95531901669933,3.7242390725451413,0.0,5.0,45.265747646738475,345.2657476467385
185,1.0,Motorbike,1.0,0.0,0.0,0,0,83.81292406088329,0.024243505539666206,0.0,5.0,45.28999115227816,345.28999115227816
186,1.0,Private Car,2.0,0.0,0.0,0,0,48.07417438481838,1.4480175108864948,0.0,5.0,46.738008663164635,346.73800866316463
187,1.0,Motorbike,1.0,0.0,0.0,0,0,2.0089665544001654,1.3121613592288586,0.0,5.0,48.0501700223935,348.0501700223935
188,1.0,HDV,5.0,8624.255117749291,2.0,[452.6354330465605],"[3913.2595442523652, 4710.995573496926]",70.15357632868222,2.607618081730061,0.0,5.0,50.65778810412354,350.65778810412354
189,1.0,HDV,9.0,2497.7541163417022,4.0,"[184.66221898383753, 298.195018457681, 157.95550457812965]","[568.6276445026389, 349.99802086791686, 1319.2090007364352, 259.9194502347109]",65.42704555582667,0.24308731180252421,0.0,5.0,50.900875415926066,350.90087541592607
190,1.0,HDV,4.0,4594.4191344316205,2.0,[255.09959627262717],"[3539.08008435159, 1055.3390500800306]",61.30607631184909,0.044792483711746545,0.0,5.0,50.94566789963784,350.94566789963784
191,1.0,Motorbike,1.0,0.0,0.0,0,0,60.24955122882243,3.7454131898450265,0.0,5.0,54.69108108948285,354.69108108948285
192,1.0,Private Car,2.0,0.0,0.0,0,0,65.41941868657374,2.6733741418513843,0.0,5.0,57.36445523133426,357.36445523133426
193,1.0,Private Car,2.0,0.0,0.0,0,0,56.14920084899698,0.3629134851560184,0.0,5.0,57.727368716490275,357.7273687164903
194,1.0,Motorbike,1.0,0.0,0.0,0,0,63.78538776253422,1.5777229415602136,0.0,5.0,59.305091658050515,359.3050916580505
195,1.0,Motorbike,1.0,0.0,0.0,0,0,71.64914094589673,0.04325874920638848,0.0,5.0,59.34835040725693,359.34835040725693
196,1.0,Motorbike,1.0,0.0,0.0,0,0,68.56806927455735,1.3900914731189293,0.0,6.0,0.7384418803758876,360.7384418803759
197,1.0,Private Car,2.0,0.0,0.0,0,0,61.27530129759184,1.4681384999473313,0.0,6.0,2.206580380323203,362.2065803803232
198,1.0,HDV,7.0,60475.38723103184,4.0,"[324.5863722224769, 726.697547245524, 128.5972446117695]","[18160.676653241462, 19184.912580421926, 5969.43031755998, 17160.367679808463]",48.07486301265246,1.5737755510261935,0.0,6.0,3.7803559313493906,363.7803559313494
199,1.0,HDV,8.0,20428.35008184013,2.0,[613.7687959333066],"[8375.117365586815, 12053.232716253313]",78.83090550755144,1.5016440626021954,0.0,6.0,5.281999993951558,365.28199999395156
200,1.0,Private Car,2.0,0.0,0.0,0,0,54.11733540155671,3.6734668449727312,0.0,6.0,8.95546683892428,368.9554668389243
201,1.0,HDV,7.0,38203.53523716095,5.0,"[340.7503190786149, 746.7842719031637, 115.20947663796002, 131.23629880331032]","[11165.556874717775, 5703.783644008978, 4784.978237078191, 12599.806411916063, 3949.410069439934]",75.4921319643491,0.24100939204473953,0.0,6.0,9.19647623096904,369.19647623096904
202,1.0,HDV,7.0,26110.103695487192,4.0,"[269.20939986410605, 683.6286858114468, 180.86285380505822]","[7592.680482397402, 8905.427818781234, 3648.9668841289413, 5963.028510179615]",63.7624587867418,0.05261367158600925,0.0,6.0,9.249089902555056,369.24908990255506
203,1.0,Private Car,2.0,0.0,0.0,0,0,81.6482399004801,6.731513674463867,0.0,6.0,15.98060357701894,375.98060357701894
204,1.0,Motorbike,1.0,0.0,0.0,0,0,61.28792310760283,1.3462861018790855,0.0,6.0,17.326889678898,377.326889678898
205,1.0,Private Car,2.0,0.0,0.0,0,0,87.90171018545992,2.5960745948472495,0.0,6.0,19.922964273745265,379.92296427374527
206,1.0,Private Car,2.0,0.0,0.0,0,0,81.61042723183218,0.0,0.0,6.0,19.922964273745265,379.92296427374527
207,1.0,Motorbike,1.0,0.0,0.0,0,0,53.09978006292693,3.687605448919748,0.0,6.0,23.61056972266499,383.610569722665
208,1.0,Private Car,2.0,0.0,0.0,0,0,71.65141608888915,27.188443188191552,0.0,6.0,50.79901291085656,410.79901291085656
209,1.0,HDV,8.0,34851.35996366577,3.0,"[521.645425019596, 123.1005153491869]","[11171.712573244455, 11761.504577148504, 11918.142813272807]",70.14156741380826,0.2582466972152518,0.0,6.0,51.05725960807183,411.05725960807183
210,1.0,Private Car,2.0,0.0,0.0,0,0,60.24504820246148,0.2589945166555827,0.0,6.0,51.316254124727436,411.31625412472744
211,1.0,HDV,9.0,3045.872784932679,2.0,[227.0673642907299],"[2374.449128627428, 671.4236563052513]",62.350963752473625,1.4272479039519612,0.0,6.0,52.743502028679416,412.7435020286794
212,1.0,HDV,8.0,13160.036663245844,2.0,[548.3384741954043],"[4183.53878687272, 8976.497876373123]",55.13173114601371,0.19278998203172978,0.0,6.0,52.936292010711156,412.93629201071116
213,1.0,Private Car,2.0,0.0,0.0,0,0,68.5339160940421,3.7225216536605927,0.0,6.0,56.658813664371735,416.65881366437173
214,1.0,Private Car,2.0,0.0,0.0,0,0,62.33913635666947,0.25434130353637263,0.0,6.0,56.9131549679081,416.9131549679081
215,1.0,HDV,5.0,12981.541934913985,2.0,[448.6331087104414],"[7224.999041448528, 5756.542893465457]",65.4313191312439,1.449762055511033,0.0,6.0,58.36291702341913,418.36291702341913
216,1.0,Motorbike,1.0,0.0,0.0,0,0,63.79440283494841,3.7244083460755726,0.0,7.0,2.0873253694946925,422.0873253694947
217,1.0,Motorbike,1.0,0.0,0.0,0,0,71.6776953065525,2.6017963482853133,0.0,7.0,4.689121717779983,424.68912171778
218,1.0,Private Car,2.0,0.0,0.0,0,0,65.44576628451121,0.13895202122997954,0.0,7.0,4.8280737390099375,424.82807373900994
219,1.0,Motorbike,1.0,0.0,0.0,0,0,73.37480657215389,0.19641278661133107,0.0,7.0,5.024486525621285,425.0244865256213
220,1.0,HDV,8.0,13355.104617596684,2.0,[1362.511469809757],"[1518.799641794161, 11836.304975802524]",62.35080050113496,1.4421594426237971,0.0,7.0,6.466645968245075,426.4666459682451
221,1.0,Motorbike,1.0,0.0,0.0,0,0,65.44322648091064,1.4512427403553017,0.0,7.0,7.917888708600401,427.9178887086004
222,1.0,HDV,5.0,9106.208008579044,2.0,[326.134033620399],"[3348.138050902271, 5758.069957676773]",71.64183759762601,1.4936349150977495,0.0,7.0,9.411523623698145,429.41152362369814
223,1.0,Motorbike,1.0,0.0,0.0,0,0,68.54667298408589,1.5417284188036116,0.0,7.0,10.953252042501731,430.95325204250173
224,1.0,HDV,8.0,1989.518097763109,3.0,"[539.7419119582445, 125.11682658609521]","[790.1302280584996, 653.9784113884502, 545.4094583161592]",8.030513600231526,2.6609710353711633,0.0,7.0,13.614223077872907,433.6142230778729
225,1.0,HDV,5.0,13673.686077025834,2.0,[369.4321098813561],"[6831.329067285437, 6842.357009740397]",61.27252200707721,4.775207818768413,0.0,7.0,18.38943089664133,438.38943089664133
226,1.0,Private Car,2.0,0.0,0.0,0,0,60.25660099538511,8.70750579912632,0.0,7.0,27.096936695767624,447.0969366957676
227,1.0,HDV,6.0,25539.474937810428,3.0,"[396.30885452557914, 131.37802410294276]","[8709.922242062084, 8232.971867010354, 8596.580828737991]",83.80851368269694,2.669071470008026,0.0,7.0,29.766008165775645,449.76600816577565
228,1.0,Motorbike,1.0,0.0,0.0,0,0,57.17700609651101,2.6616552951051817,0.0,7.0,32.42766346088081,452.4276634608808
229,1.0,Motorbike,1.0,0.0,0.0,0,0,40.05638758860757,0.026433615159967755,0.0,7.0,32.454097076040796,452.4540970760408
230,1.0,Motorbike,1.0,0.0,0.0,0,0,49.07829532117626,1.5314085999891736,0.0,7.0,33.98550567602996,453.98550567602996
231,1.0,HDV,8.0,10408.503034874346,3.0,"[307.05356151401253, 154.71822549917368]","[587.2010599755769, 4186.707308467043, 5634.594666431725]",70.21431880282047,1.481266807782587,0.0,7.0,35.46677248381252,455.4667724838125
232,1.0,Motorbike,1.0,0.0,0.0,0,0,81.66322147218257,0.0569756263135354,0.0,7.0,35.523748110126064,455.52374811012606
233,1.0,Motorbike,1.0,0.0,0.0,0,0,58.19379628708065,3.6967068192989636,0.0,7.0,39.220454929425046,459.22045492942505
234,1.0,HDV,8.0,24851.232697940904,3.0,"[503.4809961141742, 144.5084081430326]","[7078.772495293527, 12465.349038357737, 5307.111164289644]",66.98968348768767,2.6275658504160617,0.0,7.0,41.848020779841136,461.84802077984114
235,1.0,Motorbike,1.0,0.0,0.0,0,0,57.15589117766356,0.24403412602091734,0.0,7.0,42.09205490586203,462.092054905862
236,1.0,HDV,9.0,63802.67764558627,2.0,[230.0823626926378],"[23107.093396388773, 40695.5842491975]",66.98339552091444,1.5394669788462894,0.0,7.0,43.63152188470832,463.6315218847083
237,1.0,Motorbike,1.0,0.0,0.0,0,0,67.00438712973683,4.796358834051193,0.0,7.0,48.427880718759525,468.4278807187595
238,1.0,Motorbike,1.0,0.0,0.0,0,0,81.61110398809681,4.785815979937757,0.0,7.0,53.21369669869728,473.2136966986973
239,1.0,HDV,9.0,24675.409045731212,4.0,"[158.37131025069243, 543.9072235580642, 146.84499336840693]","[3640.502573003853, 4302.832021861119, 9813.875056361805, 6918.199394504434]",73.36438328137652,0.13657504628455328,0.0,7.0,53.35027174498185,473.35027174498185
240,1.0,Private Car,2.0,0.0,0.0,0,0,61.27215218596941,0.046390385310989324,0.0,7.0,53.39666213029284,473.39666213029284
241,1.0,HDV,3.0,4554.131084398086,3.0,"[414.6993708676111, 121.84095437677988]","[1513.5440190021827, 1322.0200351831372, 1718.567030212767]",61.30097278399284,11.645510826181857,0.0,8.0,5.042172956474701,485.0421729564747
242,1.0,HDV,9.0,2380.327986982879,2.0,[519.8734487447965],"[1370.0815691883954, 1010.2464177944832]",57.16600674026833,2.6314215710044158,0.0,8.0,7.673594527479111,487.6735945274791
243,1.0,HDV,7.0,35004.98320541022,5.0,"[322.52688736346596, 732.7013755511757, 145.8880694959299, 114.21154625541247]","[6942.772013232426, 16976.329110486175, 2982.001002831894, 3687.823996041183, 4416.057082818548]",93.89759402394515,0.14890328279900103,0.0,8.0,7.822497810278094,487.8224978102781
244,1.0,Motorbike,1.0,0.0,0.0,0,0,3.0112251113779793,0.0270569098908481,0.0,8.0,7.849554720168953,487.84955472016895
245,1.0,Private Car,2.0,0.0,0.0,0,0,66.98710773051711,2.691367132204007,0.0,8.0,10.540921852372946,490.54092185237295
246,1.0,Private Car,2.0,0.0,0.0,0,0,62.33551904763303,3.711134511794875,0.0,8.0,14.2520563641678,494.2520563641678
247,1.0,Motorbike,1.0,0.0,0.0,0,0,212.98202531863055,1.2573904283915975,0.0,8.0,15.509446792559402,495.5094467925594
248,1.0,Motorbike,1.0,0.0,0.0,0,0,3.0129712673503715,1.260216181666249,0.0,8.0,16.76966297422564,496.76966297422564
249,1.0,HDV,8.0,20987.672632128793,3.0,"[495.40522309039955, 151.66136298538737]","[6131.60763151047, 6893.34338220401, 7962.7216184143135]",65.46048592196406,2.6577506614512982,0.0,8.0,19.427413635676942,499.42741363567694
250,1.0,Motorbike,1.0,0.0,0.0,0,0,50.08427073999494,0.15129546417215045,0.0,8.0,19.578709099849107,499.5787090998491
251,1.0,Motorbike,1.0,0.0,0.0,0,0,67.00347553928344,0.21050527185640563,0.0,8.0,19.789214371705498,499.7892143717055
252,1.0,HDV,4.0,5402.556444435366,2.0,[387.9525326892659],"[3068.3368343127845, 2334.2196101225813]",65.46035298963876,1.5035151731400396,0.0,8.0,21.292729544845542,501.29272954484554
253,1.0,Private Car,2.0,0.0,0.0,0,0,71.65950512934415,6.732482770413123,0.0,8.0,28.02521231525867,508.02521231525867
254,1.0,HDV,8.0,28259.46865520892,3.0,"[477.2868086665968, 347.94107393042196]","[10918.22533919134, 4427.315936531294, 12913.927379486287]",77.62349009148053,0.07417755834838795,0.0,8.0,28.099389873607038,508.09938987360704
255,1.0,Motorbike,1.0,0.0,0.0,0,0,70.22124492025216,2.6765879901279868,0.0,8.0,30.775977863735022,510.775977863735
256,1.0,HDV,5.0,13140.350049883478,2.0,[561.8765147962401],"[5195.043860049559, 7945.306189833919]",62.35111168705732,2.7109339598813116,0.0,8.0,33.48691182361631,513.4869118236163
257,1.0,HDV,5.0,10129.213631985876,2.0,[517.7526995843966],"[3056.3340660527097, 7072.879565933167]",75.53537242320193,6.754744132526339,0.0,8.0,40.24165595614261,520.2416559561426
258,1.0,Private Car,2.0,0.0,0.0,0,0,56.13757177828789,0.17023299628885236,0.0,8.0,40.41188895243147,520.4118889524315
259,1.0,Private Car,2.0,0.0,0.0,0,0,57.17431072979747,1.4432007481355016,0.0,8.0,41.855089700566964,521.855089700567
260,1.0,HDV,9.0,2301.9991151961317,2.0,[247.27573548367656],"[1621.2340059140784, 680.7651092820536]",55.13640535178556,1.5135977343038913,0.0,8.0,43.36868743487082,523.3686874348708
261,1.0,Motorbike,1.0,0.0,0.0,0,0,75.50078708342292,0.04469262442241608,0.0,8.0,43.41338005929322,523.4133800592932
262,1.0,Private Car,2.0,0.0,0.0,0,0,57.15970127484506,0.16024808657003722,0.0,8.0,43.57362814586327,523.5736281458633
263,1.0,Motorbike,1.0,0.0,0.0,0,0,68.52625134580393,2.663269766975364,0.0,8.0,46.236897912838685,526.2368979128387
264,1.0,Motorbike,1.0,0.0,0.0,0,0,71.65334510938432,1.5746940204780309,0.0,8.0,47.81159193331666,527.8115919333167
265,1.0,Motorbike,1.0,0.0,0.0,0,0,63.734828541787934,1.4173246954792897,0.0,8.0,49.2289166287959,529.2289166287959
266,1.0,Private Car,2.0,0.0,0.0,0,0,63.80552214154342,1.5296746539761261,0.0,8.0,50.758591282772045,530.758591282772
267,1.0,Motorbike,1.0,0.0,0.0,0,0,62.35394613274069,3.7584245517824386,0.0,8.0,54.51701583455451,534.5170158345545
268,1.0,Private Car,2.0,0.0,0.0,0,0,75.53307767805602,0.1435958063790612,0.0,8.0,54.66061164093355,534.6606116409336
269,1.0,Motorbike,1.0,0.0,0.0,0,0,61.29561014985101,1.2715833824135967,0.0,8.0,55.93219502334716,535.9321950233472
270,1.0,Motorbike,1.0,0.0,0.0,0,0,71.63964551632154,0.11223432221301882,0.0,8.0,56.04442934556016,536.0444293455602
271,1.0,HDV,8.0,3316.1351299581133,3.0,"[506.51066552994445, 156.75436055179756]","[989.7801830764274, 942.1562823649759, 1384.19866451671]",63.790726364573544,0.3043893323523734,0.0,8.0,56.348818677912504,536.3488186779125
272,1.0,Motorbike,1.0,0.0,0.0,0,0,54.11746425301239,3.7512769532661907,0.0,9.0,0.10009563117864673,540.1000956311786
273,1.0,Motorbike,1.0,0.0,0.0,0,0,68.51994758730034,0.036230107027669343,0.0,9.0,0.13632573820632388,540.1363257382063
274,1.0,HDV,8.0,12236.777585125516,3.0,"[571.8872651942374, 138.3333232463292]","[4649.777923095306, 484.678735365892, 7102.320926664317]",77.62115304586955,0.21449099196006854,0.0,9.0,0.3508167301663434,540.3508167301663
275,1.0,Private Car,2.0,0.0,0.0,0,0,122.96207782863092,1.4431690523370024,0.0,9.0,1.7939857825033414,541.7939857825033
276,1.0,Private Car,2.0,0.0,0.0,0,0,63.754786770850586,1.4306773920683131,0.0,9.0,3.224663174571674,543.2246631745717
277,1.0,Motorbike,1.0,0.0,0.0,0,0,11.03418958427321,4.773067801283336,0.0,9.0,7.997730975855006,547.997730975855
278,1.0,Private Car,2.0,0.0,0.0,0,0,75.51016781282138,1.4975417087496465,0.0,9.0,9.495272684604629,549.4952726846046
279,1.0,Motorbike,1.0,0.0,0.0,0,0,5.024874727478692,1.5965345736977836,0.0,9.0,11.091807258302424,551.0918072583024
280,1.0,HDV,8.0,22158.516641587237,3.0,"[476.2802523500923, 141.41636464818566]","[8375.947320487074, 5354.798828249732, 8427.770492850434]",66.9912003548721,5.762808764610202,0.0,9.0,16.854616022912637,556.8546160229126
281,1.0,Motorbike,1.0,0.0,0.0,0,0,105.96061565014561,10.658752889277952,0.0,9.0,27.513368912190572,567.5133689121906
282,1.0,HDV,8.0,24565.06528487347,3.0,"[554.8111711752849, 154.71949226395841]","[6462.714547518796, 10992.937778615775, 7109.412958738902]",85.8519292188466,0.07623597975565825,0.0,9.0,27.589604891946237,567.5896048919462
283,1.0,Motorbike,1.0,0.0,0.0,0,0,77.61987717600692,1.5467300842468026,0.0,9.0,29.136334976192984,569.136334976193
284,1.0,Motorbike,1.0,0.0,0.0,0,0,53.10331070876245,2.6231609989542757,0.0,9.0,31.759495975147274,571.7594959751473
285,1.0,Motorbike,1.0,0.0,0.0,0,0,30.04932196079811,1.4094172981229416,0.0,9.0,33.168913273270164,573.1689132732702
286,1.0,HDV,7.0,25563.769713255766,4.0,"[252.17169249121287, 292.0955176511249, 105.06493643045279]","[9656.342637368098, 7348.337063602625, 2041.635418899389, 6517.454593385654]",63.77123720894165,4.762622975441658,0.0,9.0,37.931536248711836,577.9315362487118
287,1.0,Private Car,2.0,0.0,0.0,0,0,70.24065973599255,3.7295351467752966,0.0,9.0,41.66107139548717,581.6610713954872
288,1.0,Private Car,2.0,0.0,0.0,0,0,65.43122087930615,1.5126228307799707,0.0,9.0,43.173694226267116,583.1736942262671
289,1.0,Private Car,2.0,0.0,0.0,0,0,73.38539743844065,0.2846947140771008,0.0,9.0,43.45838894034421,583.4583889403442
290,1.0,HDV,8.0,17527.88640529961,3.0,"[512.5561951436621, 175.95930009421886]","[6158.0279205182105, 4804.090359477512, 6565.768125303887]",87.88515835854572,4.743857827349631,0.0,9.0,48.20224676769385,588.2022467676939
291,1.0,Motorbike,1.0,0.0,0.0,0,0,85.83845470482937,1.2551215410147991,0.0,9.0,49.457368308708624,589.4573683087086
292,1.0,Private Car,2.0,0.0,0.0,0,0,78.84947252637839,1.3819659469272823,0.0,9.0,50.83933425563589,590.8393342556359
293,1.0,Private Car,2.0,0.0,0.0,0,0,60.23816825835862,0.0,0.0,9.0,50.83933425563589,590.8393342556359
294,1.0,Private Car,2.0,0.0,0.0,0,0,73.46780556555245,2.6103733838111336,0.0,9.0,53.44970763944707,593.4497076394471
295,1.0,HDV,9.0,23742.708422789077,2.0,[255.38007089266924],"[12373.232735556776, 11369.475687232303]",70.23066159867467,5.732324998591696,0.0,9.0,59.18203263803878,599.1820326380388
296,1.0,Private Car,2.0,0.0,0.0,0,0,50.083786878756634,8.708972404006667,0.0,10.0,7.891005042045435,607.8910050420454
297,1.0,Motorbike,1.0,0.0,0.0,0,0,66.92487038045545,1.3922825389764015,0.0,10.0,9.283287581021796,609.2832875810218
298,1.0,HDV,8.0,24435.000760497394,3.0,"[570.8815386412325, 140.3859717176788]","[8563.176403109259, 7478.780118993062, 8393.044238395076]",71.68043243007185,3.7413737702656817,0.0,10.0,13.024661351287477,613.0246613512875
299,1.0,Motorbike,1.0,0.0,0.0,0,0,87.8791022841996,2.6265904745092032,0.0,10.0,15.651251825796635,615.6512518257966
300,1.0,HDV,8.0,16734.48218079308,3.0,"[476.27531080022646, 165.924078464371]","[6994.632769741322, 3865.385245420531, 5874.464165631225]",83.8175303943596,0.2121736358707827,0.0,10.0,15.863425461667362,615.8634254616674
301,1.0,HDV,5.0,7868.020550900371,2.0,[350.2855938252803],"[2028.6762324424697, 5839.344318457901]",52.09753309195578,4.762457073972369,0.0,10.0,20.625882535639676,620.6258825356397
302,1.0,Motorbike,1.0,0.0,0.0,0,0,60.24889963770161,0.09564134382494024,0.0,10.0,20.7215238794646,620.7215238794646
303,1.0,Motorbike,1.0,0.0,0.0,0,0,59.225831215021,1.2422530408253802,0.0,10.0,21.96377692029,621.96377692029
304,1.0,Private Car,2.0,0.0,0.0,0,0,68.51816355966976,0.328130921927943,0.0,10.0,22.291907842217938,622.2919078422179
